word_freq_george,word_freq_you,word_freq_your,word_freq_hp,word_freq_free,word_freq_hpl,word_freq_our,word_freq_re,word_freq_edu,word_freq_remove,char_freq_!,class
0.0,0.32,0.06,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,1
0.0,3.7,1.05,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.7020000000000001,1
0.0,2.27,3.24,0.0,0.32,0.0,0.64,0.64,0.0,0.32,0.0,1
0.0,2.17,5.97,0.0,0.54,0.0,1.63,0.0,0.0,0.0,0.715,1
0.0,3.27,3.27,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.759,1
0.18,2.45,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,1
0.0,5.3,2.82,0.0,0.7,0.0,0.35,0.35,0.0,0.35,0.41100000000000003,1
0.0,4.13,2.06,0.0,0.0,0.0,1.03,0.0,0.0,2.41,0.0,1
0.18,2.45,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,1
0.0,1.28,3.2,0.0,0.64,0.0,1.28,0.0,0.0,0.64,0.551,1
0.0,2.28,3.26,0.0,0.32,0.0,0.65,0.32,0.0,0.32,0.0,1
0.0,1.28,2.56,0.0,0.64,0.0,1.28,0.0,0.0,0.64,0.5539999999999999,1
0.0,0.94,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.07,1
0.0,0.91,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532,1
0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,1
0.0,1.72,0.86,0.0,0.43,0.0,1.29,0.0,0.0,0.43,0.129,1
0.0,2.17,1.3,0.0,0.43,0.0,0.43,0.43,0.0,0.0,1.133,1
0.0,1.72,1.03,0.0,0.34,0.0,0.34,0.0,0.0,0.0,0.718,1
0.0,0.82,0.0,0.0,1.64,0.0,0.16,0.0,0.0,0.16,0.9059999999999999,1
0.0,4.49,1.09,0.0,0.0,0.0,1.57,0.06,0.0,0.06,0.01,1
0.0,0.58,0.58,0.0,0.46,0.0,0.58,0.0,0.0,0.11,0.322,1
0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.284,1
0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.91,0.672,1
0.0,1.31,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.18,2.44,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,1
0.18,2.45,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24100000000000002,1
0.0,2.28,3.25,0.0,0.32,0.0,0.65,0.32,0.0,0.32,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511,1
0.0,2.49,1.24,0.0,0.31,0.0,0.31,0.31,0.0,0.0,1.1520000000000001,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.04,0.17,0.17,1.74,0.0,0.17,0.0,0.0,0.17,0.754,1
0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.275,1
0.0,3.15,2.1,0.0,1.05,0.0,0.0,1.05,0.0,0.0,0.35100000000000003,1
0.0,0.98,0.0,0.49,2.13,0.0,0.32,0.0,0.0,0.16,0.693,1
0.0,3.07,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,1.4340000000000002,1
0.0,1.31,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.84,3.84,0.0,1.28,0.0,0.0,1.28,0.0,0.0,0.23,1
0.0,0.94,0.47,0.0,0.0,0.0,0.0,0.47,0.0,0.94,0.217,1
0.0,2.81,0.25,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.209,1
0.0,1.09,1.46,0.0,0.36,0.0,0.36,0.0,0.0,0.0,0.604,1
0.0,1.93,2.58,0.0,1.29,0.0,1.93,0.0,0.0,0.0,0.462,1
0.0,0.43,0.43,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.31,1
0.0,3.84,3.84,0.0,1.28,0.0,0.0,1.28,0.0,0.0,0.23,1
0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1
0.0,2.28,3.25,0.0,0.32,0.0,0.65,0.32,0.0,0.32,0.0,1
0.0,1.29,5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.84,3.84,0.0,1.28,0.0,0.0,1.28,0.0,0.0,0.23,1
0.0,1.27,2.54,0.0,0.63,0.0,1.27,0.0,0.0,0.63,0.501,1
0.0,1.96,2.61,0.0,1.3,0.0,1.3,0.0,0.0,0.0,0.8340000000000001,1
0.0,0.19,0.58,0.19,0.0,0.0,1.16,0.0,0.0,0.0,0.0,1
0.0,0.43,0.43,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.31,1
0.0,0.4,0.23,0.0,0.08,0.0,0.16,0.0,0.0,0.0,0.406,1
0.0,1.93,2.58,0.0,1.29,0.0,1.93,0.0,0.0,0.0,0.462,1
0.0,0.43,0.43,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.31,1
0.0,1.09,1.46,0.0,0.36,0.0,0.36,0.0,0.0,0.0,0.604,1
0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.84,3.84,0.0,1.28,0.0,0.0,1.28,0.0,0.0,0.23,1
0.0,2.28,3.25,0.0,0.32,0.0,0.65,0.32,0.0,0.32,0.0,1
0.0,4.49,1.09,0.0,0.0,0.0,1.57,0.06,0.0,0.06,0.01,1
0.0,1.31,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.91,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.063,1
0.0,3.48,0.0,0.0,4.65,0.0,0.0,0.0,0.0,1.16,0.0,1
0.0,3.75,0.0,0.0,6.25,0.0,0.0,0.0,0.0,1.25,0.0,1
0.0,0.07,0.17,0.02,0.05,0.0,0.02,0.0,0.0,0.0,0.107,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1
0.0,4.36,1.94,0.0,0.48,0.0,0.48,0.48,0.0,0.0,2.443,1
0.0,3.81,1.19,0.0,0.23,0.0,0.23,0.0,0.0,0.0,1.018,1
0.0,2.28,3.25,0.0,0.32,0.0,0.65,0.32,0.0,0.32,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,1
0.0,3.81,1.19,0.0,0.23,0.0,0.23,0.0,0.0,0.0,1.018,1
0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11,1
0.0,1.53,1.3,0.0,0.76,0.0,0.23,0.0,0.0,0.05,0.102,1
0.0,2.27,3.24,0.0,0.32,0.0,0.64,0.64,0.0,0.32,0.0,1
0.0,0.67,0.67,0.0,0.0,0.0,0.67,0.67,0.0,0.0,0.332,1
0.0,0.07,0.17,0.02,0.05,0.0,0.02,0.0,0.0,0.0,0.107,1
0.0,0.67,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.0,0.802,1
0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.831,1
0.0,1.22,0.0,0.0,0.61,0.0,1.22,0.61,0.0,0.0,0.517,1
0.0,2.22,3.7,0.0,0.74,0.0,1.48,0.0,0.0,1.48,0.10800000000000001,1
0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.153,1
0.0,3.12,1.36,0.0,0.23,0.0,0.15,0.03,0.0,0.0,0.319,1
0.0,4.25,1.77,0.0,0.7,0.0,0.7,0.0,0.0,0.35,0.397,1
0.0,3.65,1.21,0.0,2.43,0.0,1.21,0.0,0.0,0.0,0.0,1
0.0,1.31,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,4.44,1.8,0.0,0.6,0.0,1.44,0.12,0.0,0.0,0.10099999999999999,1
0.0,4.46,0.89,0.0,0.0,0.0,1.78,0.44,0.0,0.0,0.0,1
0.0,1.62,0.42,0.0,0.25,0.0,0.85,0.08,0.08,0.25,0.42,1
0.0,2.8,0.93,0.0,0.46,0.0,0.46,0.46,0.0,0.0,0.6629999999999999,1
0.0,0.57,0.0,0.0,0.86,0.0,0.14,0.0,0.0,0.14,0.826,1
0.0,4.4,1.1,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.01,1
0.0,4.4,1.1,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.01,1
0.0,2.98,1.26,0.0,0.38,0.0,0.19,0.0,0.0,0.0,0.429,1
0.0,3.58,0.89,0.0,0.53,0.0,1.52,0.0,0.0,0.08,0.369,1
0.0,1.86,0.42,0.0,0.08,0.0,1.52,0.08,0.08,0.0,0.35600000000000004,1
0.0,3.36,0.96,0.0,0.0,0.0,0.48,0.0,0.0,0.48,0.163,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.97,2.97,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.105,1
0.0,3.65,1.21,0.0,0.0,0.0,1.21,0.0,0.0,0.6,0.10099999999999999,1
0.0,2.98,1.26,0.0,0.38,0.0,0.19,0.0,0.0,0.0,0.428,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.163,1
0.0,2.64,0.66,0.0,1.65,0.0,0.33,0.0,0.0,0.33,0.537,1
0.0,3.37,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.28600000000000003,1
0.0,3.49,1.28,0.0,0.0,0.0,0.46,0.34,0.0,0.0,0.23,1
0.0,2.79,0.62,0.0,0.31,0.0,1.55,0.93,0.0,0.0,0.0,1
0.0,2.88,2.88,0.0,0.0,0.0,0.96,0.0,0.0,0.96,0.616,1
0.0,5.96,1.4,0.0,0.7,0.0,1.05,0.35,0.0,0.7,0.36700000000000005,1
0.0,3.31,1.1,0.0,0.55,0.0,0.55,0.55,0.0,0.0,0.524,1
0.0,1.75,1.75,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,1
0.0,0.89,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1
0.0,3.58,0.89,0.0,0.53,0.0,1.52,0.0,0.0,0.08,0.369,1
0.0,1.16,3.48,0.0,1.74,0.0,3.48,0.0,0.0,0.0,0.165,1
0.0,0.43,0.4,0.0,0.37,0.0,0.1,0.0,0.0,0.0,0.034,1
0.0,0.42,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,2.636,1
0.0,2.29,0.51,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.354,1
0.0,1.61,0.42,0.0,0.25,0.0,0.85,0.08,0.08,0.25,0.39399999999999996,1
0.0,0.36,0.6,0.0,0.12,0.0,0.24,0.0,0.0,0.12,0.34,1
0.0,2.62,1.31,0.0,0.43,0.0,0.87,1.31,0.0,0.0,0.5770000000000001,1
0.0,2.35,1.02,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.153,1
0.0,2.89,2.02,0.0,0.0,0.0,0.28,0.28,0.0,0.14,0.26899999999999996,1
0.0,1.25,2.51,0.0,0.62,0.0,1.25,0.0,0.0,0.62,0.456,1
0.0,2.02,3.87,0.0,0.0,0.0,0.33,0.0,0.0,0.33,1.1179999999999999,1
0.0,2.86,2.0,0.0,0.0,0.0,0.28,0.14,0.0,0.14,0.24100000000000002,1
0.0,2.56,2.11,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.255,1
0.0,3.03,1.35,0.0,0.21,0.0,0.14,0.03,0.0,0.0,0.44299999999999995,1
0.0,1.36,1.36,0.0,0.68,0.0,0.0,0.0,0.0,0.0,1.143,1
0.0,1.76,1.1,0.0,0.55,0.0,0.22,0.0,0.0,0.0,0.36700000000000005,1
0.0,2.47,2.97,0.0,0.49,0.0,1.48,0.49,0.0,0.49,0.49700000000000005,1
0.0,4.71,0.0,0.0,0.94,0.0,0.94,0.0,0.0,0.0,3.571,1
0.0,3.23,1.46,0.0,0.16,0.0,0.09,0.02,0.0,0.02,0.382,1
0.0,1.76,1.1,0.0,0.55,0.0,0.22,0.0,0.0,0.0,0.36700000000000005,1
0.0,0.0,0.0,0.0,1.56,0.0,0.0,1.56,0.0,1.56,0.7,1
0.0,3.33,2.22,0.0,3.33,0.0,1.11,0.0,0.0,2.22,0.146,1
0.0,3.46,1.73,0.0,2.16,0.0,0.43,0.0,0.0,0.86,0.8009999999999999,1
0.0,2.28,4.56,0.0,1.36,0.0,1.82,0.0,0.0,0.0,0.0,1
0.0,2.03,1.52,0.0,0.0,0.0,0.76,0.0,0.0,0.5,0.41200000000000003,1
0.0,5.79,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.27699999999999997,1
0.0,2.03,1.52,0.0,0.0,0.0,0.76,0.0,0.0,0.5,0.41200000000000003,1
0.0,1.79,1.07,0.0,0.35,0.0,0.35,0.0,0.0,0.0,1.2570000000000001,1
0.0,5.88,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,4.44,1.8,0.0,0.6,0.0,1.44,0.12,0.0,0.0,0.10099999999999999,1
0.0,0.88,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.935,1
0.0,2.41,0.24,0.0,0.12,0.0,0.6,0.0,0.0,0.12,0.055999999999999994,1
0.0,1.31,2.63,0.0,0.0,0.0,1.31,0.0,0.0,0.0,1.0070000000000001,1
0.0,1.2,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42100000000000004,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.19,1
0.0,1.92,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3359999999999999,1
0.0,3.19,1.69,0.0,0.09,0.0,0.29,0.19,0.0,0.0,0.33399999999999996,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.69,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,1
0.0,2.51,1.25,0.0,0.31,0.0,0.31,0.31,0.0,0.0,0.777,1
0.0,0.0,0.52,0.0,0.26,0.0,0.26,0.0,0.0,0.26,0.369,1
0.0,1.79,1.12,0.0,0.56,0.0,0.22,0.0,0.0,0.0,0.373,1
0.0,2.33,0.73,0.0,0.24,0.0,1.34,0.12,0.0,0.0,0.040999999999999995,1
0.0,2.33,0.73,0.0,0.24,0.0,1.34,0.12,0.0,0.0,0.040999999999999995,1
0.0,0.31,2.51,0.0,0.94,0.0,0.0,0.0,0.0,0.31,0.89,1
0.0,1.54,1.03,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.8,1
0.0,2.88,2.88,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.084,1
0.0,3.22,6.45,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.24,4.48,0.0,1.34,0.0,1.79,0.0,0.0,0.0,0.0,1
0.0,0.53,0.17,0.0,0.35,0.0,0.17,0.0,0.0,0.35,0.057,1
0.0,0.86,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.251,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.18600000000000003,1
0.0,0.84,0.42,0.0,0.0,0.0,0.42,0.0,0.0,0.42,0.187,1
0.0,0.9,0.45,0.0,0.0,0.0,0.45,0.0,0.0,0.45,0.203,1
0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17600000000000002,1
0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.385,1
0.0,5.0,0.0,0.0,1.25,0.0,2.5,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,1
0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486,1
0.0,4.53,2.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.141,1
0.0,3.8,0.95,0.71,0.0,0.0,0.23,0.47,0.0,0.0,0.0,1
0.0,3.69,1.56,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.341,1
0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546,1
0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6310000000000002,1
0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.843999999999999,1
0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081,1
0.0,3.24,0.64,0.0,2.59,0.0,0.64,0.0,0.0,0.0,0.574,1
0.0,0.93,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536,1
0.0,2.27,3.24,0.0,0.32,0.0,0.64,0.64,0.0,0.64,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.191,1
0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.448,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.191,1
0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.32,1.32,0.44,0.0,0.44,0.88,0.0,0.0,0.0,0.29100000000000004,1
0.0,2.89,1.23,0.0,0.61,0.0,0.82,0.0,0.0,0.2,0.816,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3469999999999995,1
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.016,1
0.0,3.6,1.8,0.0,1.14,0.0,0.32,0.0,0.16,0.0,0.902,1
0.0,1.66,1.66,0.0,0.87,0.0,0.39,0.0,0.0,0.09,0.318,1
0.0,0.0,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396,1
0.0,1.72,1.72,0.0,0.91,0.0,0.4,0.0,0.0,0.1,0.297,1
0.0,5.18,2.22,0.0,0.0,0.0,1.11,0.0,0.0,0.0,1.0959999999999999,1
0.0,1.61,0.42,0.0,0.25,0.0,0.85,0.08,0.08,0.25,0.39399999999999996,1
0.0,1.79,0.77,0.51,0.0,0.51,0.25,0.0,0.0,0.0,0.26,1
0.0,3.15,1.05,0.0,0.0,0.0,1.05,0.0,0.0,1.05,0.171,1
0.0,1.94,0.61,0.0,1.94,0.0,1.02,0.0,0.0,0.1,0.518,1
0.0,1.72,1.72,0.0,0.91,0.0,0.4,0.0,0.0,0.1,0.297,1
0.0,0.88,0.44,0.0,0.0,0.0,0.44,0.0,0.0,0.44,0.19,1
0.0,3.43,1.66,0.0,0.1,0.0,0.31,0.1,0.0,0.1,0.611,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.42200000000000004,1
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,5.32,1.56,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.111,1
0.0,3.93,2.05,0.0,0.05,0.0,0.17,0.0,0.0,0.11,0.49200000000000005,1
0.0,2.99,1.35,0.0,0.21,0.0,0.14,0.03,0.0,0.0,0.478,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.408,1
0.0,2.41,2.41,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.084,1
0.0,1.61,0.42,0.0,0.25,0.0,0.85,0.08,0.08,0.25,0.39399999999999996,1
0.0,0.95,1.14,0.0,0.76,0.0,0.19,0.19,0.0,0.0,0.264,1
0.0,2.85,2.5,0.0,0.0,0.0,1.07,0.35,0.0,0.0,0.233,1
0.0,1.9,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.13,1
0.0,4.1,0.94,0.0,0.4,0.0,0.13,0.0,0.0,0.06,1.06,1
0.0,1.18,1.18,0.0,3.54,0.0,0.39,0.39,0.0,0.0,0.843,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,1
0.0,3.74,1.64,0.04,0.0,0.04,0.12,0.0,0.0,0.16,0.507,1
0.0,6.14,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.65,2.65,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.09300000000000001,1
0.0,2.64,2.03,0.0,0.0,0.0,0.35,0.17,0.0,0.0,0.556,1
0.0,2.9,2.05,0.0,0.17,0.0,1.7,0.0,0.0,0.0,0.387,1
0.0,1.6,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,1
0.0,3.5,1.52,0.0,0.59,0.0,0.0,0.06,0.0,0.06,0.10099999999999999,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.20800000000000002,1
0.0,2.63,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.52,0.29100000000000004,1
0.0,2.79,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,1
0.0,3.87,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1159999999999999,1
0.0,3.84,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103,1
0.0,2.19,1.09,0.0,0.15,0.0,0.62,0.0,0.0,0.31,0.37799999999999995,1
0.0,1.9,0.35,0.0,2.13,0.0,1.18,0.0,0.0,0.23,0.42,1
0.0,2.01,3.38,0.0,0.0,0.0,0.36,0.27,0.0,0.0,0.249,1
0.0,2.83,2.35,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.08199999999999999,1
0.0,2.36,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,1
0.0,0.81,1.63,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.125,1
0.0,2.36,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,1
0.0,3.2,1.45,0.0,0.27,0.0,0.13,0.06,0.0,0.13,0.456,1
0.0,2.45,0.61,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.382,1
0.0,5.14,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21100000000000002,1
0.0,5.32,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,1
0.0,1.21,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.121,1
0.0,0.77,0.38,0.0,0.19,0.0,1.55,0.0,0.0,0.77,0.185,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.21,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.203,1
0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.1,0.016,1
0.0,1.81,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.537,1
0.0,3.06,1.02,0.0,2.04,0.0,0.0,0.0,0.0,1.02,0.0,1
0.0,1.97,1.12,0.0,1.41,0.0,0.0,0.28,0.0,0.56,0.153,1
0.0,1.85,1.85,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.142,1
0.0,3.86,1.28,0.0,0.14,0.0,1.43,0.0,0.0,0.0,0.094,1
0.0,4.95,2.91,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,1
0.0,1.67,2.23,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.08800000000000001,1
0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.81,1.63,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.121,1
0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.5,1.34,0.0,0.0,0.0,1.61,0.8,0.0,1.07,0.324,1
0.0,2.02,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,1
0.0,2.04,0.4,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.11,1
0.0,1.65,3.09,0.0,0.41,0.0,0.41,0.0,0.0,0.0,1.689,1
0.0,2.72,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.774,1
0.0,3.33,1.33,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.111,1
0.0,2.96,1.34,0.0,0.21,0.0,0.14,0.03,0.0,0.0,0.439,1
0.0,0.84,2.83,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.2890000000000001,1
0.0,3.47,2.06,0.0,0.16,0.0,0.0,0.66,0.0,0.0,0.213,1
0.0,4.76,2.38,0.0,2.04,0.0,0.68,0.0,0.0,0.34,0.215,1
0.0,1.93,0.51,0.0,0.77,0.0,0.0,0.12,0.0,0.0,1.082,1
0.0,1.56,1.96,0.0,0.78,0.0,1.17,0.0,0.0,0.0,0.0,1
0.0,0.82,0.49,0.0,0.66,0.0,1.48,0.16,0.0,0.0,0.616,1
0.0,3.4,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23199999999999998,1
0.0,2.25,3.21,0.0,0.32,0.0,0.64,0.64,0.0,0.64,0.0,1
0.0,2.73,1.36,0.0,1.82,0.0,0.91,0.0,0.0,1.36,0.368,1
0.0,5.0,1.25,0.0,2.5,0.0,0.0,0.0,0.0,1.25,0.225,1
0.0,5.0,1.25,0.0,2.5,0.0,0.0,0.0,0.0,1.25,0.223,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,1
0.0,0.24,0.49,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,1
0.0,2.9,1.1,0.0,0.11,0.0,0.14,0.08,0.0,0.05,0.363,1
0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.18899999999999997,1
0.0,2.66,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6990000000000001,1
0.0,4.03,2.01,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.375,1
0.0,3.62,1.03,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.17600000000000002,1
0.0,2.56,1.38,0.0,0.98,0.0,0.0,0.0,0.0,0.19,0.745,1
0.0,2.56,1.38,0.0,0.98,0.0,0.0,0.0,0.0,0.19,0.7490000000000001,1
0.0,2.56,1.38,0.0,0.98,0.0,0.0,0.0,0.0,0.19,0.741,1
0.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,1
0.0,3.88,2.77,0.0,0.0,0.0,0.55,0.0,0.0,0.27,1.3159999999999998,1
0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,1
0.0,2.0,3.27,0.0,0.0,0.0,0.36,0.27,0.0,0.0,0.242,1
0.0,3.91,2.65,0.0,0.0,0.0,0.55,0.0,0.0,0.27,1.294,1
0.0,2.56,1.38,0.0,0.98,0.0,0.0,0.0,0.0,0.19,0.7490000000000001,1
0.0,0.28,0.28,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,1
0.0,3.63,1.45,0.0,1.81,0.0,0.36,0.0,0.0,0.0,0.125,1
0.0,2.83,1.89,0.0,0.23,0.0,1.18,0.0,0.0,0.23,0.07200000000000001,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27699999999999997,1
